C30A	10/F	10/F-09/F	500	720	25	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C30A	09/F	09/F-FTG.	500	720	25	1475	2125	25	2	0	3	0	0	0	0	0	0	8300	10	150
C31	03/F	03/F-FTG.	250	750	25	469	1406	25	1	0	2	0	0	0	0	0	0	8250	10	150
C32	09/F	09/F-08/F	500	900	25	3983	7169	32	3	0	5	0	0	0	0	0	0	8300	10	150
C32	08/F	08/F-07/F	500	900	33	1337	2407	25	2	0	3	0	0	0	0	0	0	8300	10	150
C32	07/F	07/F-06/F	500	900	33	1338	2409	25	2	0	3	0	0	0	0	0	0	8300	10	150
C32	06/F	06/F-05/F	500	900	33	1546	2782	25	2	0	4	0	0	0	0	0	0	8300	10	150
C32	05/F	05/F-04/F	500	900	33	1762	3171	25	2	0	4	0	0	0	0	0	0	8300	10	150
C32	04/F	04/F-03/F	500	900	33	4838	8708	32	4	0	6	0	0	0	0	0	0	8300	10	150
C32	03/F	03/F-FTG.	500	900	33	4497	8095	32	4	0	6	0	0	0	0	0	0	8300	10	150
C32A	10/F	10/F-09/F	500	720	25	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C32A	09/F	09/F-FTG.	500	720	25	1475	2125	25	2	0	3	0	0	0	0	0	0	8300	10	150
C33	03/F	03/F-FTG.	750	500	25	5346	3564	25	6	0	4	0	0	0	0	0	0	8300	10	150
C34	10/F	10/F-09/F	500	720	25	1210	1743	25	2	0	2	0	0	0	0	0	0	8300	10	150
C34	09/F	09/F-08/F	500	820	33	1591	2609	25	2	0	3	0	0	0	0	0	0	8300	10	150
C34	08/F	08/F-07/F	500	820	33	1242	2038	25	2	0	3	0	0	0	0	0	0	8300	10	150
C34	07/F	07/F-06/F	500	820	33	1242	2038	25	2	0	3	0	0	0	0	0	0	8300	10	150
C34	06/F	06/F-05/F	500	820	33	1242	2038	25	2	0	3	0	0	0	0	0	0	8300	10	150
C34	05/F	05/F-04/F	500	820	33	1242	2038	25	2	0	3	0	0	0	0	0	0	8300	10	150
C34	04/F	04/F-03/F	500	820	33	1242	2038	25	2	0	3	0	0	0	0	0	0	8300	10	150
C34	03/F	03/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C35	09/F	09/F-08/F	500	720	25	3152	4539	25	4	0	5	0	0	0	0	0	0	8300	10	150
C35	08/F	08/F-07/F	500	720	33	4409	6349	32	3	0	5	0	0	0	0	0	0	8300	10	150
C35	07/F	07/F-06/F	500	820	33	3837	6293	32	3	0	5	0	0	0	0	0	0	8300	10	150
C35	06/F	06/F-05/F	500	820	33	4875	7994	32	4	0	6	0	0	0	0	0	0	8300	10	150
C35	05/F	05/F-04/F	500	820	33	5915	9701	32	4	0	7	0	0	0	0	0	0	8300	10	150
C35	04/F	04/F-03/F	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	25	150
C35	03/F	03/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C35A	10/F	10/F-09/F	500	720	25	1180	1700	25	2	0	2	0	0	0	0	0	0	8300	10	150
C35A	09/F	09/F-FTG.	500	720	25	1475	2125	25	2	0	3	0	0	0	0	0	0	8300	10	150
C36	09/F	09/F-08/F	500	820	25	2882	4726	25	4	0	6	0	0	0	0	0	0	8300	10	150
C36	08/F	08/F-07/F	500	820	33	2708	4441	25	3	0	5	0	0	0	0	0	0	8300	10	150
C36	07/F	07/F-06/F	500	820	33	3547	5817	25	4	0	7	0	0	0	0	0	0	8300	10	150
C36	06/F	06/F-05/F	500	820	33	4386	7193	32	3	0	5	0	0	0	0	0	0	8300	10	150
C36	05/F	05/F-04/F	500	820	33	5225	8569	32	4	0	6	0	0	0	0	0	0	8300	10	150
C36	04/F	04/F-03/F	500	820	33	6064	9944	40	3	0	5	0	0	0	0	0	0	8300	10	150
C36	03/F	03/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C37	09/F	09/F-08/F	500	820	25	4042	6628	32	3	0	5	0	0	0	0	0	0	8300	10	150
C37	08/F	08/F-07/F	500	820	33	1591	2609	25	2	0	3	0	0	0	0	0	0	8300	10	150
C37	07/F	07/F-06/F	500	820	33	2120	3476	25	3	0	4	0	0	0	0	0	0	8300	10	150
C37	06/F	06/F-05/F	500	820	33	2539	4165	25	3	0	5	0	0	0	0	0	0	8300	10	150
C37	05/F	05/F-04/F	500	820	33	2994	4911	25	4	0	6	0	0	0	0	0	0	8300	10	150
C37	04/F	04/F-03/F	500	820	33	2701	4430	25	3	0	5	0	0	0	0	0	0	8300	10	150
C37	03/F	03/F-FTG.	850	850	33	2890	2890	25	4	0	4	0	0	0	0	0	0	8300	10	150
C38	TR/F	TR/F-UR/F	500	500	25	1000	1000	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	UR/F	UR/F-RF/F	500	500	33	1073	1073	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	RF/F	RF/F-19/F	500	500	33	1000	1000	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	19/F	19/F-18/F	500	500	33	1000	1000	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	18/F	18/F-17/F	500	500	33	1000	1000	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	17/F	17/F-16/F	500	500	33	1089	1089	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	16/F	16/F-15/F	500	500	33	1561	1561	25	2	0	2	0	0	0	0	0	0	8300	10	150
C38	15/F	15/F-14/F	500	500	33	2216	2216	25	3	0	3	0	0	0	0	0	0	8300	10	150
C38	14/F	14/F-13/F	500	500	33	2979	2979	25	4	0	4	0	0	0	0	0	0	8300	10	150
C38	13/F	13/F-12/F	500	500	33	3819	3819	32	3	0	3	0	0	0	0	0	0	8300	10	150
C38	12/F	12/F-11/F	500	500	33	3957	3957	32	3	0	3	0	0	0	0	0	0	8300	10	150
C38	11/F	11/F-10/F	500	500	33	2295	2295	25	3	0	3	0	0	0	0	0	0	8300	10	150
C38	10/F	10/F-FTG.	700	800	33	4614	5273	25	6	0	6	0	0	0	0	0	0	8300	25	150
C39	TR/F	TR/F-UR/F	200	450	25	222	498	25	1	0	1	0	0	0	0	0	0	8200	10	150
C39	UR/F	UR/F-RF/F	200	450	33	380	855	25	1	0	1	0	0	0	0	0	0	8200	10	150
C39	RF/F	RF/F-19/F	200	450	33	222	498	25	1	0	1	0	0	0	0	0	0	8200	10	150
C39	19/F	19/F-18/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	18/F	18/F-17/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	17/F	17/F-16/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	16/F	16/F-15/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	15/F	15/F-14/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	14/F	14/F-13/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	13/F	13/F-12/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	12/F	12/F-11/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	10	150
C39	11/F	11/F-10/F	250	450	33	321	579	25	1	0	1	0	0	0	0	0	0	8250	25	150
C39	10/F	10/F-09/F	300	450	33	1179	1768	25	2	0	2	0	0	0	0	0	0	8300	25	150
